,x,y,b,h,K,Ss,Q,q,fixed,track,quad,vor_region,sum_conduct,plan_area,vol
328,-24.712641325,1072.65843685,10.0,14.99253499074773,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,411,40.47279185217453,21212.765173189247,212127.6517318925
329,1224.45102075,-81.71845724949999,10.0,14.99379254161289,1.0,5e-05,0.0,0.0,0.0,0,1.0,485,44.6702168591748,20324.84149160711,203248.41491607108
330,193.012843555,560.9396538,10.0,14.95062358487343,1.0,5e-05,0.0,0.0,0.0,0,1.0,555,41.99785099232434,19361.52990353095,193615.29903530952
331,348.484989175,1319.3142142499998,10.0,14.99768325102604,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,426,39.452722236886835,16170.044629557007,161700.44629557006
332,1161.9023867,554.82478235,10.0,14.995677496383157,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,261,38.91234236087966,30063.173632696293,300631.73632696294
333,1558.791686,255.17181180050002,10.0,14.998740005223002,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,608,41.62024209579431,21714.166548906695,217141.66548906695
334,231.1803596,1358.510034,10.0,14.997897522844056,1.0,5e-05,0.0,0.0,0.0,0,1.0,427,39.38797348473551,19459.309919956453,194593.09919956455
335,-40.75345849,474.5881831,10.0,14.932969068538966,1.0,5e-05,0.0,0.0,0.0,0,1.0,556,39.12621079863489,19906.72832609782,199067.28326097818
336,145.196794975,1291.119931,10.0,14.996998393658684,1.0,5e-05,0.0,0.0,0.0,0,1.0,233,40.39791078854594,14729.963385534818,147299.6338553482
337,-108.638513,921.5870457,10.0,14.986964069971936,1.0,5e-05,0.0,0.0,0.0,0,1.0,413,38.92890905745059,23265.866095585083,232658.66095585082
338,810.5981410500001,1384.404191,10.0,14.99914628148482,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,220,43.871144641107485,20164.21043659168,201642.10436591678
339,711.9009518,971.4625905,10.0,14.99471900913443,1.0,5e-05,0.0,0.0,0.0,0,1.0,329,37.90676194755751,23248.94892748131,232489.4892748131
340,144.53286985,1995.72170725,10.0,14.999940216781587,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,436,47.55179805023894,136442.76046302594,1364427.6046302593
341,868.9641578000001,591.670622525,10.0,14.989027740450016,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,138,38.19618365181504,19368.07603135913,193680.7603135913
342,430.1233883,1893.573851,10.0,14.999912325043285,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,437,56.96782913782866,47628.98591373229,476289.8591373229
343,122.3997588,1788.543613,10.0,14.999754146144939,1.0,5e-05,0.0,0.0,0.0,0,1.0,435,37.627672359300256,24744.331354768765,247443.31354768766
344,212.393361925,1131.166756,10.0,14.994275061717756,1.0,5e-05,0.0,0.0,0.0,0,1.0,234,39.60735828116838,20363.60535057145,203636.05350571452
345,977.7619623,814.70146515,10.0,14.995739233449484,1.0,5e-05,0.0,0.0,0.0,0,1.0,137,38.43661021983026,28873.25035652533,288732.5035652533
346,203.8301421,39.12662499,10.0,14.747374198665861,1.0,5e-05,0.0,0.0,0.0,0,1.0,346,40.427827923671465,34996.44537326821,349964.4537326821
347,592.4396273,-57.63608325499999,10.0,14.934299095152014,1.0,5e-05,0.0,0.0,0.0,0,1.0,343,37.37218095966008,26441.037181676616,264410.37181676616
348,-74.695985745,698.0876144,10.0,14.969719697007076,1.0,5e-05,0.0,0.0,0.0,0,1.0,210,39.05119968638062,15245.183930768982,152451.83930768984
349,652.1411046999999,662.906445975,10.0,14.983438032054968,1.0,5e-05,0.0,0.0,0.0,0,1.0,127,38.20131747025174,16900.79907841837,169007.99078418373
350,984.9527956750001,426.93516109999996,10.0,14.989422511802356,1.0,5e-05,0.0,0.0,0.0,0,1.0,262,38.08072519633098,28406.46216007344,284064.6216007344
351,1678.2159675,212.41634302525,10.0,14.99927459626919,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,483,41.65946977482022,19007.221689380385,190072.21689380385
352,899.1826758,738.3392934999999,10.0,14.993195698311103,1.0,5e-05,0.0,0.0,0.0,0,1.0,135,38.60591339324776,17164.753969730547,171647.53969730547
353,1578.189741,1104.0838835,10.0,14.999805362450928,1.0,5e-05,0.0,0.0,0.0,0,1.0,566,43.65681731293709,36617.023662157095,366170.23662157095
354,1889.1139935,240.43524539999999,10.0,14.999840122736632,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,480,67.96314830402056,71494.42872622825,714944.2872622825
355,1435.27738425,115.45551260075,10.0,14.997561516643938,1.0,5e-05,0.0,0.0,0.0,0,1.0,609,39.133511274961556,20096.82930877987,200968.2930877987
356,1191.8754760000002,42.775178350249995,10.0,14.992795252886367,1.0,5e-05,0.0,0.0,0.0,0,1.0,615,43.052673799440534,22056.881383985266,220568.81383985266
357,1207.9168066,1017.08702,10.0,14.998973117835003,1.0,5e-05,0.0,0.0,0.0,0,1.0,217,42.69312106368579,32810.31815286653,328103.1815286653
358,1853.5565485000002,717.5128986,10.0,14.999915143618404,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,102,71.60113177534522,98904.67047663349,989046.7047663348
359,1189.1556272,688.9617412499999,10.0,14.99706167354046,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,254,41.89879550171356,30998.457692909116,309984.5769290912
360,-61.74700922499999,1486.9130355000002,10.0,14.998803356203034,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,378,36.450569485524845,21237.410994280875,212374.10994280875
361,1811.3475865,619.3319942999999,10.0,14.999833411067618,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,101,44.94710318848681,14935.364851544455,149353.64851544454
362,670.755732025,58.71802404750001,10.0,14.9508685963888,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,141,38.018402669955606,26397.194066060052,263971.94066060055
363,-467.1442482,-1938.605001,10.0,14.999923223159382,1.0,5e-05,0.0,0.0,0.0,0,2.0,113,64.19138218868463,192894.17800537395,1928941.7800537394
364,-898.0794071749999,-400.59656062500005,10.0,14.988169936970637,1.0,5e-05,0.0,0.0,0.0,0,2.0,453,39.51686270825649,15401.910675036968,154019.10675036968
365,-1597.741541,-1125.814051,10.0,14.999870967562233,1.0,5e-05,0.0,0.0,0.0,0,2.0,603,37.84497833496115,19127.2430713696,191272.430713696
366,-538.5808749,-1701.52385375,10.0,14.999583193794706,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,509,37.99000268897937,22553.412110894402,225534.121108944
367,-1788.56571775,-1131.06190285,10.0,14.999958926671917,1.0,5e-05,0.0,0.0,0.0,0,2.0,469,49.879307766807585,21681.077730220015,216810.77730220015
368,-1878.68578925,-571.6026216875,10.0,14.999922719085014,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,78,48.952063927314725,64866.331151248465,648663.3115124847
369,-808.510335125,-275.13595821,10.0,14.981041874919306,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,354,41.778501807869354,14838.370034988162,148383.7003498816
370,-183.7745130425,-1447.7880185,10.0,14.997780677421096,1.0,5e-05,0.0,0.0,0.0,0,2.0,493,39.293624076482544,17432.485512608087,174324.85512608086
371,-1545.5837099999999,-904.8618322500001,10.0,14.999686167468003,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,692,36.06837468809789,14566.183454709928,145661.83454709928
372,-1566.312767,-1009.24632025,10.0,14.999780186812652,1.0,5e-05,0.0,0.0,0.0,0,2.0,606,39.226610918532465,13383.546222292702,133835.46222292702
373,-889.42113315,-640.919462175,10.0,14.992009784598356,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,243,39.302835090634005,15109.084343357434,151090.84343357434
374,-355.79708795,-1297.7016865,10.0,14.996492009095974,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,309,40.94320568450819,12603.199041968317,126031.99041968316
375,-1090.154685625,-1870.5838979999999,10.0,14.999967386339256,1.0,5e-05,0.0,0.0,0.0,0,2.0,284,71.29139027492026,48836.051327589106,488360.5132758911
376,-1537.862387,-528.58178975,10.0,14.999335640951923,1.0,5e-05,0.0,0.0,0.0,0,2.0,659,37.87637785456097,13371.091507756282,133710.91507756282
377,-292.75847925,-578.28885425,10.0,14.951723930859941,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,164,38.65370401362065,20451.18050589255,204511.8050589255
378,-1472.9621585,-608.6171707999999,10.0,14.999198525938127,1.0,5e-05,0.0,0.0,0.0,0,2.0,658,37.72166031221294,13132.260318374523,131322.60318374523
379,-1403.65995275,-1669.15624125,10.0,14.99996095454122,1.0,5e-05,0.0,0.0,0.0,0,2.0,275,39.8070485393695,18103.19624748001,181031.9624748001
380,-1641.054792,-806.014976,10.0,14.999760273234077,1.0,5e-05,0.0,0.0,0.0,0,2.0,604,37.788618847352176,16025.840335918518,160258.40335918518
381,-1747.46363775,-1751.2801427499999,10.0,14.999994880925092,1.0,5e-05,0.0,0.0,0.0,0,2.0,28,42.15936033904433,15875.134516590737,158751.34516590738
382,-1126.678611,-226.6050937,10.0,14.994317922396775,1.0,5e-05,0.0,0.0,0.0,0,2.0,579,40.04643190385279,13644.143589783158,136441.43589783157
383,-118.64370569249999,-1154.58739425,10.0,14.99190574196262,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,320,42.44659817527114,13586.085211308828,135860.85211308827
384,-826.59984035,-1763.8285845,10.0,14.99984244389055,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,499,35.56353406720612,16522.450886705563,165224.50886705564
385,-1429.0872789999999,-846.1806201750001,10.0,14.99938879269304,1.0,5e-05,0.0,0.0,0.0,0,2.0,691,35.72770583896553,17117.66477856676,171176.6477856676
386,-365.03552515,-925.8401547499999,10.0,14.985633742063234,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,317,38.8526730598501,24374.882707389865,243748.82707389863
387,-1587.2542945,-397.5945226,10.0,14.999391728143733,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,651,38.03109539690901,13609.922697138158,136099.22697138158
388,-1185.22709015,-1536.9233235000002,10.0,14.999837367697179,1.0,5e-05,0.0,0.0,0.0,0,2.0,281,45.869075575738655,23437.71552236614,234377.1552236614
389,-144.885586675,-888.60255575,10.0,14.978164070736177,1.0,5e-05,0.0,0.0,0.0,0,2.0,318,36.21786370003545,25924.96395651978,259249.6395651978
390,-1589.4585895,-667.298382875,10.0,14.999587533998106,0.9999999999999999,5e-05,0.0,0.0,0.0,0,2.0,660,37.876377854560985,13371.091507756311,133710.9150775631
391,-1005.1330397500001,-174.315648275,10.0,14.990599355059965,1.0,5e-05,0.0,0.0,0.0,0,2.0,581,39.28446646063703,21888.170243348657,218881.7024334866
392,-1723.97102,-1223.552928,10.0,14.999950398530343,1.0,5e-05,0.0,0.0,0.0,0,2.0,598,39.68573129585924,19005.225707467034,190052.25707467034
393,-1239.9692965,-491.25474665,10.0,14.99731105974539,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,663,40.4586864996524,14768.054243607832,147680.5424360783
394,-1151.8161492250001,-994.3443394249999,10.0,14.998746154336128,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,676,43.15493200654677,26484.05536436166,264840.5536436166
395,-582.5726573,-1834.6812204999999,10.0,14.999835538867398,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,285,45.103467634033436,24193.70755798336,241937.07557983362
396,-2500.0,-625.0,10.0,15.0,1.0,5e-05,0.0,0.0,2.0,0,2.0,1,38.0458783367817,1.0000000000000016e+20,1.0000000000000016e+21
397,-1875.0,-2500.0,10.0,15.0,1.0,5e-05,0.0,0.0,2.0,0,2.0,12,76.82619176517656,1.0000000000000062e+20,1.0000000000000063e+21
398,-2500.0,-1875.0,10.0,15.0,1.0,5e-05,0.0,0.0,2.0,0,2.0,6,68.12055268776128,1.000000000000002e+20,1.000000000000002e+21
399,-217.3407811,-1173.978298,10.0,14.993126920526498,1.0,5e-05,0.0,0.0,0.0,0,2.0,316,40.221100671869294,12593.03233862191,125930.3233862191
400,-1658.09984625,-1584.08770975,9.999999999999998,14.999981488087096,0.9999999999999999,5e-05,0.0,0.0,0.0,0,2.0,88,36.62613716626587,17422.042778193718,174220.42778193715
401,-1434.669982,-251.1486035,10.0,14.998577073733205,1.0,5e-05,0.0,0.0,0.0,0,2.0,653,41.33125003897853,16655.562961508214,166555.62961508214
402,-434.91504745,-373.494975975,10.0,14.943323095276115,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,153,36.59847608323761,27708.68706403149,277086.8706403149
403,-514.44695285,-784.4915734,9.999999999999998,14.982926072497525,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,170,40.46108951254703,23555.494358086944,235554.9435808694
404,-568.10524715,-180.383072595,10.0,14.952673333881302,1.0,5e-05,0.0,0.0,0.0,0,2.0,162,36.20545717736725,29865.079448744906,298650.79448744905
405,-839.6562626750001,-1886.8812905,10.0,14.999941721226344,0.9999999999999999,5e-05,0.0,0.0,0.0,0,2.0,501,90.36678935901901,70899.33028195228,708993.3028195228
406,-679.7925369,-565.4238650249999,10.0,14.981032107208584,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,242,38.68252226203426,31799.112232659187,317991.12232659187
407,-1688.2424044999998,-405.323848575,10.0,14.999645791498232,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,652,38.031095396909,13609.922697138154,136099.22697138155
408,-587.03940465,-1081.572301825,10.0,14.994612470619058,0.9999999999999999,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,545,38.49765555538749,13128.335891795847,131283.35891795845
409,-1291.5654989999998,-629.9713397749999,10.0,14.998259862181282,1.0,5e-05,0.0,0.0,0.0,0,2.0,662,36.724683075589255,15124.962548470612,151249.62548470614
410,-1819.24010425,-1290.06216085,10.0,14.999981638098056,1.0,5e-05,0.0,0.0,0.0,0,2.0,470,60.886262750323986,88538.86366108904,885388.6366108904
411,-699.9969035,-816.9186423,10.0,14.990695133069995,1.0,5e-05,0.0,0.0,0.0,0,2.0,360,43.59590749152579,20265.7619517524,202657.619517524
412,-1333.6161969999998,-945.027476425,9.999999999999998,14.999275008721023,0.9999999999999999,5e-05,0.0,0.0,0.0,0,2.0,694,39.29931652553329,23711.014151264637,237110.14151264634
413,-1369.7697535,-331.18398455,10.000000000000002,14.998154632831163,1.0,5e-05,0.0,0.0,0.0,0,2.0,656,40.29521003865218,13649.50221589318,136495.02215893182
414,-327.716498975,-1194.7963605,10.0,14.994450678685993,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,315,38.430752782324866,14189.57500979576,141895.7500979576
415,-881.2766439,-520.1318069,10.0,14.989582865562781,1.0,5e-05,0.0,0.0,0.0,0,2.0,245,38.605977410403774,19863.36217972728,198633.6217972728
416,-1044.9756192250002,-426.17572102500003,9.999999999999998,14.99348886596081,1.0,5e-05,0.0,0.0,0.0,0,2.0,452,39.35356450386779,19039.75511210288,190397.55112102878
417,-1399.34256725,-1541.58421475,10.0,14.999925948314187,1.0,5e-05,0.0,0.0,0.0,0,2.0,277,37.90788652877743,19549.346795820908,195493.46795820908
418,-367.4641931,-507.614563575,9.999999999999998,14.950170142208457,1.0,5e-05,0.0,0.0,0.0,0,2.0,173,39.677292230141646,19232.096935060486,192320.96935060484
419,-1486.2661844999998,-389.865196625,10.0,14.99899173627221,1.0,5e-05,0.0,0.0,0.0,0,2.0,655,37.87637785456097,13371.09150775634,133710.9150775634
420,-1867.698409,-1795.075848,10.0,14.999998126504076,1.0,5e-05,0.0,0.0,0.0,0,2.0,31,68.09425576277665,172949.44480440725,1729494.4480440724
421,-148.4316293425,-1624.1871005,10.0,14.999000370650236,1.0,5e-05,0.0,0.0,0.0,0,2.0,487,38.404274893081535,18375.30722172839,183753.07221728392
422,-1036.3173452,-666.498622575,10.0,14.995552901027422,1.0,5e-05,0.0,0.0,0.0,0,2.0,246,37.252951748684474,18470.829332060282,184708.29332060282
423,-1794.316589,-188.79839229,10.0,14.999782718121843,1.0,5e-05,0.0,0.0,0.0,0,2.0,724,38.65923911805996,11845.317644198614,118453.17644198614
424,-1248.22418225,-278.894539125,10.0,14.996719622318881,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,657,37.15094259438074,17322.271534874693,173222.71534874692
425,-1469.13794,-1873.415431,10.0,14.99999143717386,1.0,5e-05,0.0,0.0,0.0,0,2.0,111,60.200512688088274,105642.51585544378,1056425.1585544378
426,-1535.658092,-258.87792947500003,10.0,14.999120138671564,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,688,40.89947134080457,12733.026550264534,127330.26550264534
427,-1263.4878495,-1328.9744275,10.0,14.999714770141583,1.0,5e-05,0.0,0.0,0.0,0,2.0,595,36.772718906120154,18619.1978423369,186191.978423369
428,-654.009284,-1597.60007325,10.0,14.999438908694197,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,504,35.13171106078007,19941.935341839104,199419.35341839102
429,-813.4294755000001,-1626.8336595,10.0,14.999663009371403,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,505,35.22879280325355,18561.877847569616,185618.77847569616
430,-1661.783849,-910.3994640000001,10.0,14.999827286011115,1.0,5e-05,0.0,0.0,0.0,0,2.0,605,39.594294220825056,14167.444318892216,141674.44318892216
431,-791.70757185,-394.671204485,10.0,14.982451286761975,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,356,37.60487802218365,20981.998648643308,209819.98648643307
432,-853.8535267,-1210.757102,10.0,14.998310586593352,1.0,5e-05,0.0,0.0,0.0,0,2.0,672,37.69913230840166,18996.44031295312,189964.4031295312
433,-1653.78246075,-1456.51568325,10.0,14.999968013846736,1.0,5e-05,0.0,0.0,0.0,0,2.0,602,39.346344623627004,18673.553598530212,186735.53598530212
434,-1157.841229675,-1203.7410762499999,10.0,14.999339534866708,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,584,44.38221268302778,15945.656775273019,159456.5677527302
435,-616.75541755,-1334.66004325,10.0,14.998084643050154,1.0,5e-05,0.0,0.0,0.0,0,2.0,547,38.24071751732955,20693.84981541153,206938.49815411528
436,-1196.094417,-728.8181960249999,10.0,14.997879704455261,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,666,35.585854880207776,20351.298040013353,203512.98040013353
437,-769.4376931,-1493.67629275,10.000000000000002,14.999313288057772,1.0,5e-05,0.0,0.0,0.0,0,2.0,506,36.445926584439704,20221.342248448796,202213.422484488
438,-494.5890925,-1568.366487,10.0,14.999120750846517,0.9999999999999999,5e-05,0.0,0.0,0.0,0,2.0,510,38.36734922792365,21787.16608360684,217871.6608360684
439,-1395.02518175,-1414.01218825,9.999999999999998,14.999877618568672,0.9999999999999999,5e-05,0.0,0.0,0.0,0,2.0,594,35.8372027224508,16413.343240321803,164133.432403218
440,-913.8546009,-1003.282428,10.0,14.997147101542634,1.0,5e-05,0.0,0.0,0.0,0,2.0,671,42.26576871883292,17137.668903853453,171376.68903853453
441,-475.87976195,-1028.9415143249998,10.0,14.991807801892035,1.0,5e-05,0.0,0.0,0.0,0,2.0,352,38.83237590771765,13662.023963695872,136620.23963695872
442,-992.6849399749999,-1364.49481525,10.0,14.999389841036626,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,586,47.464354682941625,18661.034704092817,186610.34704092817
443,-141.373431375,-546.97565575,10.0,14.932011197957003,1.0,5e-05,0.0,0.0,0.0,0,2.0,166,37.79545670189286,24018.00147325828,240180.0147325828
444,-1693.3284789999998,-181.06906631500001,10.0,14.999599376195153,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,720,34.64991170770118,9076.455849504433,90764.55849504433
445,-1548.18340325,-1790.4499342499998,10.0,14.999988966794225,1.0,5e-05,0.0,0.0,0.0,0,2.0,112,40.875533765132154,17688.131908069598,176881.31908069598
446,-1944.27453025,-394.1710799625,10.0,14.99993755290861,1.0,5e-05,0.0,0.0,0.0,0,2.0,77,51.2922410408922,110823.87575481465,1108238.7575481464
447,-1592.340369,-173.33974034000002,10.0,14.999319328263503,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,721,38.66470111538533,10626.841474769783,106268.41474769783
448,-1276.440006,-1711.690507,10.0,14.999946619237367,1.0,5e-05,0.0,0.0,0.0,0,2.0,280,36.73970822151968,22086.62542907943,220866.2542907943
449,-1175.069068,-571.2901277,10.0,14.996846221276696,1.0,5e-05,0.0,0.0,0.0,0,2.0,664,38.90413121659031,18263.950218639948,182639.50218639948
450,-1739.838607,-544.0404417,10.0,14.999779403039096,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,450,39.29092103778038,16849.00923853852,168490.09238538521
451,-220.4913512,-1758.773698,10.0,14.999541240340092,1.0,5e-05,0.0,0.0,0.0,0,2.0,489,39.02771293632074,23617.67797601178,236176.7797601178
452,-1191.5788395,-146.56971265,10.0,14.995588059773931,1.0,5e-05,0.0,0.0,0.0,0,2.0,580,39.076055902065015,20880.885736034175,208808.85736034176
453,-955.1986143,-1796.899729,10.0,14.999906920798926,1.0,5e-05,0.0,0.0,0.0,0,2.0,500,36.68038164278826,17113.329121936906,171133.29121936904
454,-610.0175016000001,-1464.4427065,10.000000000000002,14.998876157305812,1.0,5e-05,0.0,0.0,0.0,0,2.0,508,36.9265019936699,20414.442908801844,204144.42908801849
455,-111.714791185,-1313.201421,10.0,14.995781267564036,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,321,38.16428183211306,20074.11659862324,200741.1659862324
456,-1450.1126279999999,-1003.7086885000001,10.0,14.999621572026246,1.0,5e-05,0.0,0.0,0.0,0,2.0,693,40.646135050948345,19579.634080259173,195796.34080259173
457,-1636.646202,-266.60725545,10.0,14.999477713054633,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,722,36.34050355230508,11343.189273321288,113431.89273321288
458,-1750.010756,-95.53087718,10.0,14.999703070673002,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,725,36.52683000853282,11527.50349918411,115275.0349918411
459,-1530.8798995,-1626.6219755,9.999999999999998,14.999971154251973,0.9999999999999999,5e-05,0.0,0.0,0.0,0,2.0,87,36.355291916549035,16869.320234415194,168693.2023441519
460,-661.7451185,-1010.89801115,10.0,14.994217943439503,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,351,38.83895980875079,16795.089869337753,167950.89869337753
461,-1372.7889730000002,-1792.5529689999998,10.0,14.99997693870429,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,274,44.47873941258102,21193.44609670996,211934.46096709959
462,-1250.0,-2500.0,10.0,15.0,1.0,5e-05,0.0,0.0,2.0,0,2.0,35,70.02136141505011,1.0000000000000085e+20,1.0000000000000085e+21
463,-256.6199563,-404.513204,10.0,14.917618619864136,1.0,5e-05,0.0,0.0,0.0,1,2.0,168,37.70148941715424,22705.345800734158,227053.45800734157
464,-1061.7783825000001,-306.64047475,9.999999999999998,14.993009438603503,1.0,5e-05,0.0,0.0,0.0,0,2.0,582,37.905436291490545,15271.782840498454,152717.82840498452
465,-1408.0619299999998,-688.65255185,10.0,14.999063877898223,1.0,5e-05,0.0,0.0,0.0,0,2.0,697,36.72468307558923,15124.962548470641,151249.62548470643
466,-1102.6489453,-1617.300193,10.0,14.999850189978627,1.0,5e-05,0.0,0.0,0.0,0,2.0,278,42.94128840029258,23214.920437818357,232149.20437818358
467,-767.546765025,-131.27796288,10.0,14.976488502274805,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,357,36.388952814000945,27874.133959804418,278741.3395980442
468,-942.02824945,-1659.904804,10.0,14.999797158833534,1.0,5e-05,0.0,0.0,0.0,0,2.0,503,36.64516817006702,19873.579402940515,198735.79402940517
469,-1737.634312,-274.336581425,10.0,14.99970279576131,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,723,36.34050355230508,11343.189273321288,113431.89273321288
470,-328.8970022,-752.0645044999999,10.0,14.973018014211226,1.0,5e-05,0.0,0.0,0.0,0,2.0,167,40.23827101758578,21444.275047785195,214442.75047785195
471,-182.13037655,-727.2394385,10.0,14.963675939167928,1.0,5e-05,0.0,0.0,0.0,0,2.0,165,37.142130974757926,25159.97565912109,251599.7565912109
472,-1312.5908479999998,-787.4994081,10.0,14.998847164872654,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,695,35.72770583896556,17117.66477856676,171176.6477856676
473,-883.8540638,-1107.019765,10.0,14.997784735887098,1.0,5e-05,0.0,0.0,0.0,0,2.0,670,41.72431684128552,12167.349934591984,121673.49934591984
474,-806.9257522,-910.10053515,10.0,14.994729774055553,1.0,5e-05,0.0,0.0,0.0,0,2.0,362,36.266844449315194,21258.539689409998,212585.39689409998
475,-478.3084299,-610.71592315,9.999999999999998,14.970851547716382,0.9999999999999999,5e-05,0.0,0.0,0.0,0,2.0,169,40.50036124160253,24099.9239578162,240999.23957816197
476,-1356.4657275,-549.935958725,10.0,14.998504896477803,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,665,37.72166031221295,13132.260318374501,131322.603183745
477,-403.60271605,-681.3902138249999,9.999999999999998,14.97118599985807,0.9999999999999998,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,171,41.83553791089279,15536.09847720763,155360.98477207628
478,-1838.622422,-282.0659074,10.0,14.999847734930686,1.0,5e-05,0.0,0.0,0.0,0,2.0,241,43.36430679910104,20458.32769173666,204583.2769173666
479,-2500.0,-1250.0,10.0,15.0,1.0,5e-05,0.0,0.0,2.0,0,2.0,5,50.41477527767459,1.0000000000000018e+20,1.0000000000000018e+21
480,-1341.4741035,-106.85100858,10.0,14.997665838604483,1.0,5e-05,0.0,0.0,0.0,0,2.0,654,38.255441811371156,20923.935405267253,209239.35405267254
481,-1044.46183445,-787.28627785,10.0,14.99674572787377,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,596,38.97381702641832,20418.218216605455,204182.18216605455
482,-1522.2451285,-1371.4779225,10.0,14.999917547564555,1.0,5e-05,0.0,0.0,0.0,0,2.0,601,39.11242845316377,18665.488920046962,186654.88920046962
483,-1682.512906,-1014.783952,10.0,14.999882721696897,1.0,5e-05,0.0,0.0,0.0,0,2.0,471,36.91599185642842,17006.755454619342,170067.55454619342
484,-698.0010664,-1730.7574399999999,10.0,14.999742359809813,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,507,35.22879280325354,18561.87784756961,185618.7784756961
485,-1267.805235,-1456.546454,10.0,14.999831109316968,1.0,5e-05,0.0,0.0,0.0,0,2.0,91,41.25146997756033,18559.3928145042,185593.928145042
486,-1056.51199535,-1206.0797515,10.0,14.99907895422586,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,2.0,668,38.24949367383622,17427.63932447359,174276.3932447359
487,-343.8177997,-1848.6893495,10.0,14.999778303232103,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,114,47.946947004115856,39209.15130773919,392091.5130773919
488,-1217.119766,-886.34626435,10.0,14.998668681804997,1.0,5e-05,0.0,0.0,0.0,0,2.0,677,39.24405818166621,20211.941359084594,202119.41359084594
489,-1853.1604155,-1038.5708777,10.0,14.999967744931048,1.0,5e-05,0.0,0.0,0.0,0,2.0,85,60.94786218790546,66456.1423499938,664561.423499938
490,-550.5854758,-958.26722365,10.0,14.991020015704262,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,2.0,353,38.832375907717655,13662.023963695872,136620.23963695872
